https://docs.google.com/spreadsheets/d/170xrcWDdTMvTLSJyCw3yGBWxqOOSfZkesGWunqKr8Rw/edit?gid=1817895758#gid=1817895758,,,,,,,,,,,,,,,1-Jun-2026,WEEK-1,,7-Jun-2026,8-Jun-2026,WEEK-2,,14-Jun-2026,15-Jun-2026,WEEK-3,,21-Jun-2026,22-Jun-2026,WEEK-4,,30-Jun-2026
138WHITE,138,WHITE,-37,0,0,0,-37,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147-LWHITE,147-L,WHITE,-4,0,0,0,-4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123-QWHITE,123-Q,WHITE,-208,0,0,0,-208,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145-BWHITE,145-B,WHITE,-82,0,0,0,-82,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127-SIVORY,127-S,IVORY,-124,0,0,0,-124,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311-NWHITE,1311-N,WHITE,-51,0,0,0,-51,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375-RIVORY,1375-R,IVORY,-5,0,0,0,-5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121BLUE,121,BLUE,-92,0,0,0,-92,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147-RWHITE,147-R,WHITE,3,0,0,0,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130-PWHITE,130-P,WHITE,-61,0,0,0,-61,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139IVORY,139,IVORY,-623,0,0,0,-623,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124-RWHITE,124-R,WHITE,29,0,0,0,29,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132-HIVORY,132-H,IVORY,-281,0,0,0,-281,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129-DIVORY,129-D,IVORY,-13,0,0,0,-13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375-QIVORY,1375-Q,IVORY,2,0,0,0,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149-NPIVORY,149-NP,IVORY,-17,0,0,0,-17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129-HIVORY,129-H,IVORY,-58,0,0,0,-58,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145-PWHITE,145-P,WHITE,-19,0,0,0,-19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322-VIVORY,1322-V,IVORY,-19,0,0,0,-19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144-EWHITE,144-E,WHITE,-199,0,0,0,-199,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149-SIVORY,149-S,IVORY,-56,0,0,0,-56,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144-TIVORY,144-T,IVORY,-234,0,0,0,-234,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322-SIVORY,1322-S,IVORY,-79,0,0,0,-79,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231WHITE,1231,WHITE,-199,0,0,0,-199,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132-QWHITE,132-Q,WHITE,-189,0,0,0,-189,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129-PIVORY,129-P,IVORY,-29,0,0,0,-29,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148IVORY,148,IVORY,-188,0,0,0,-188,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133-HWHITE,133-H,WHITE,-319,0,0,0,-319,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136WHITE,136,WHITE,-750,0,0,0,-750,,,,,,,,,,,,,,,,,,,,,,,
133-NEWIVORY,133-NEW,IVORY,-360,0,0,0,-360,,,,,,,,,,,,,,,,,,,,,,,
124-FIVORY,124-F,IVORY,-302,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-VIVORY,149-V,IVORY,-115,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-NNWHITE,123-NN,WHITE,-99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-PIVORY,123-P,IVORY,-84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-DWHITE,144-D,WHITE,-187,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-IIVORY,132-I,IVORY,-27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-OWHITE,143-O,WHITE,-105,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-SIVORY,120-S,IVORY,-381,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146WHITE,146,WHITE,-350,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-DIVORY,123-D,IVORY,-155,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130PINK,130,PINK,-171,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-VIVORY,132-V,IVORY,-68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-BWHITE,133-B,WHITE,-71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-RIVORY,144-R,IVORY,-192,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-OIVORY,134-O,IVORY,-12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-EIVORY,145-E,IVORY,-395,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231-FWHITE,1231-F,WHITE,-152,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-OIVORY,145-O,IVORY,-295,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-DIVORY,144-D,IVORY,-339,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-HWHITE,142-H,WHITE,-353,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-DIVORY,132-D,IVORY,-70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-BIVORY,130-B,IVORY,-168,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-HWHITE,130-H,WHITE,-396,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-QIVORY,129-Q,IVORY,-189,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-PWHITE,147-P,WHITE,-117,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-OIVORY,133-O,IVORY,-146,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-PIVORY,121-P,IVORY,-700,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-SIVORY,133-S,IVORY,-155,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-RIVORY,132-R,IVORY,-122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1411WHITE,1411,WHITE,-156,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1471WHITE,1471,WHITE,-29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
137WHITE,137,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-RWHITE,129-R,WHITE,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-UWHITE,130-U,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-OIVORY,141-O,IVORY,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-HQWHITE,147-HQ,WHITE,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-HIVORY,145-H,IVORY,-57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
125-WSIVORY,125-WS,IVORY,-122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-HIVORY,133-H,IVORY,-45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134IVORY,134,IVORY,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
400-IIVORY,400-I,IVORY,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1332WHITE,1332,WHITE,-23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1451WHITE,1451,WHITE,-68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-QIVORY,134-Q,IVORY,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-IWHITE,124-I,WHITE,-139,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-SIVORY,123-S,IVORY,-204,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1332IVORY,1332,IVORY,-39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
136IVORY,136,IVORY,-246,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1471IVORY,1471,IVORY,-80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-OIVORY,150-O,IVORY,-53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-CIVORY,120-C,IVORY,-53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-VWHITE,130-V,WHITE,-54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-DIVORY,130-D,IVORY,-24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-DWHITE,147-D,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-UWHITE,133-U,WHITE,-74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1323WHITE,1323,WHITE,-201,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-EWHITE,145-E,WHITE,-132,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-DIVORY,133-D,IVORY,-65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
400-RIVORY,400-R,IVORY,-22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-QIVORY,145-Q,IVORY,-520,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-OIVORY,123-O,IVORY,-4684,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-O.,121-O,.,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-NWHITE,145-N,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-QIVORY,135-Q,IVORY,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-UWHITE,150-U,WHITE,-3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-NWHITE,132-N,WHITE,-5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-IIVORY,123-I,IVORY,-118,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-NWHITE,133-N,WHITE,-12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-RIVORY,134-R,IVORY,-5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135IVORY,135,IVORY,-7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-VIVORY,147-V,IVORY,-36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-VWHITE,121-V,WHITE,-213,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-NWHITE,129-N,WHITE,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-VWHITE,144-V,WHITE,-192,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-RIVORY,123-R,IVORY,-100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-OWHITE,150-O,WHITE,-12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-EWHITE,146-E,WHITE,-37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-IIVORY,147-I,IVORY,87,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-VWHITE,147-V,WHITE,-72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-LWHITE,1375-L,WHITE,-7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-VWHITE,1322-V,WHITE,-100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-IIVORY,144-I,IVORY,-182,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-UWHITE,135-U,WHITE,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-RIVORY,133-R,IVORY,-30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-IWHITE,147-I,WHITE,-99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-WSIVORY,124-WS,IVORY,-897,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-LQWHITE,147-LQ,WHITE,-47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-IIVORY,133-I,IVORY,-116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-BIVORY,132-B,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-BIVORY,124-B,IVORY,-37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-BIVORY,1375-B,IVORY,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-EWHITE,1375-E,WHITE,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-BIVORY,121-B,IVORY,-392,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-CIVORY,144-C,IVORY,-210,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-BIVORY,147-B,IVORY,-64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-CIVORY,123-C,IVORY,-69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
400-RWHITE,400-R,WHITE,-9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-VWHITE,129-V,WHITE,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-CQIVORY,147-CQ,IVORY,-50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-BIVORY,145-B,IVORY,-51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-EWHITE,129-E,WHITE,-271,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-CIVORY,121-C,IVORY,-103,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-BIVORY,127-B,IVORY,-165,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-DWHITE,134-D,WHITE,-9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-BIVORY,129-B,IVORY,-107,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-VIVORY,133-V,IVORY,-10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-BIVORY,144-B,IVORY,-778,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-CIVORY,1375-C,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-NWHITE,141-N,WHITE,-53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-BIVORY,149-B,IVORY,-55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-HBWHITE,146-HB,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-EWHITE,127-E,WHITE,-149,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-PQWHITE,147-PQ,WHITE,-37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-CIVORY,129-C,IVORY,-144,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-EWHITE,149-E,WHITE,-117,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-DWHITE,130-D,WHITE,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-CIVORY,132-C,IVORY,-99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-EWHITE,132-E,WHITE,-46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-EWHITE,133-E,WHITE,-71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1411IVORY,1411,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-BOWHITE,148-BO,WHITE,-7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-VWHITE,133-V,WHITE,-3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-VWHITE,149-V,WHITE,-20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-QWHITE,135-Q,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-HIVORY,147-H,IVORY,-45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148WHITE,148,WHITE,-123,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1431WHITE,1431,WHITE,-34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146IVORY,146,IVORY,-44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-VWHITE,132-V,WHITE,-10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145PINK,145,PINK,-110,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-HIVORY,148-H,IVORY,-71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-ONWHITE,123-ON,WHITE,-122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1241-FWHITE,1241-F,WHITE,-235,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-BWHITE,148-B,WHITE,-123,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-LWHITE,131-L,WHITE,-6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-IWHITE,132-I,WHITE,-21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-HBWHITE,148-HB,WHITE,-5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-CWHITE,142-C,WHITE,-145,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-FPINK,124-F,PINK,-219,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143PINK,143,PINK,-330,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-HWHITE,134-H,WHITE,-24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142PINK,142,PINK,-418,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-WIVORY,124-W,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-HIVORY,143-H,IVORY,-27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-VIVORY,145-V,IVORY,-16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-UWHITE,134-U,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-SQIVORY,147-SQ,IVORY,-35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-CFIVORY,123-CF,IVORY,-57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-VIVORY,124-V,IVORY,-72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1391-MIVORY,1391-M,IVORY,-290,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-BOWHITE,146-BO,WHITE,-63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1311-CIVORY,1311-C,IVORY,-107,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-HIVORY,130-H,IVORY,-1028,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-DWHITE,1322-D,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-BIVORY,133-B,IVORY,-99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-RIVORY,145-R,IVORY,-106,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-BWHITE,146-B,WHITE,-145,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
400-IWHITE,400-I,WHITE,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-DWHITE,133-D,WHITE,-2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-CIVORY,147-C,IVORY,-30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141IVORY,141,IVORY,-738,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-HWHITE,146-H,WHITE,-70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1461WHITE,1461,WHITE,-100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1421WHITE,1421,WHITE,-136,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1421IVORY,1421,IVORY,-172,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
122-OWHITE,122-O,WHITE,-348,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231IVORY,1231,IVORY,-99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1461IVORY,1461,IVORY,-368,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-HWHITE,141-H,WHITE,-729,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-PIVORY,150-P,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-DWHITE,145-D,WHITE,-3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-FPIVORY,123-FP,IVORY,-42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-HIVORY,142-H,IVORY,-281,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-FPIVORY,124-FP,IVORY,-56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-CNWHITE,123-CN,WHITE,-75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-CIVORY,131-C,IVORY,-44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-RIVORY,129-R,IVORY,-337,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1431IVORY,1431,IVORY,-212,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1351WHITE,1351,WHITE,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-CIVORY,135-C,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-RIVORY,147-R,IVORY,-52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-CIVORY,134-C,IVORY,-23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-CWHITE,135-C,WHITE,-35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132PINK,132,PINK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-UIVORY,123-U,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-UIVORY,129-U,IVORY,-7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-PWHITE,135-P,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-RWHITE,145-R,WHITE,-6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-UIVORY,132-U,IVORY,-20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-UIVORY,133-U,IVORY,-28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231-NWHITE,1231-N,WHITE,-50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1341WHITE,1341,WHITE,-11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-OSQIVORY,147-OSQ,IVORY,-34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-HIVORY,141-H,IVORY,-35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-UIVORY,144-U,IVORY,-496,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-PIVORY,133-P,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-CIVORY,127-C,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-PIVORY,134-P,IVORY,-3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1491-CIVORY,1491-C,IVORY,-109,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-PIVORY,142-P,IVORY,-24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-HWHITE,150-H,WHITE,-15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-EIVORY,127-E,IVORY,-218,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-EWHITE,150-E,WHITE,-31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-EIVORY,142-E,IVORY,-36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-NPWHITE,131-NP,WHITE,-15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-EFWHITE,124-EF,WHITE,-170,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-OIVORY,131-O,IVORY,-145,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-DIVORY,145-D,IVORY,-155,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
137IVORY,137,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
139-MIVORY,139-M,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-OIVORY,143-O,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1471-QWHITE,1471-Q,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-OIVORY,142-O,IVORY,-6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
138IVORY,138,IVORY,-22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-PQIVORY,147-PQ,IVORY,-71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
122-OIVORY,122-O,IVORY,-74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-PIVORY,135-P,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-RIVORY,135-R,IVORY,-5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-PWHITE,146-P,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-NIVORY,123-N,IVORY,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-CIVORY,124-C,IVORY,-171,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-OM GREEN,121-O,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-PWHITE,141-P,WHITE,-155,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-HIVORY,127-H,IVORY,-306,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-JJMWHITE,121-JJM,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1341IVORY,1341,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1501WHITE,1501,WHITE,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-PWHITE,1375-P,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-BPWHITE,147-BP,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-NPWHITE,141-NP,WHITE,-55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
