source_tab,source_row,Date,Document No.,Location.Name,Customer.Name,GROUP,Old ERP Code,Item.Color,Unit.Name,Quantity,Rate,Taxable Value,Month,STATION,STATE,STATE HEAD,STATE HEAD B,STATE HEAD A,source_col_18,GROUP_2
Combined,5281,15-Mar-2026,108861,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,132-T,IVORY,,60,586,16877,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,5282,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,CONNECTION,324,WHITE,,300,118,15576,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,CONNECTIONSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5283,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,PTMT,130,IVORY,,198,298,28027,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5284,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,PTMT,144,IVORY,,540,204,52326,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5285,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,WASTE PIPE,3272,WHITE,,200,72,6336,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,WASTE PIPESANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5286,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,PTMT,187,IVORY,,88,548,22906,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5287,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,PTMT,129,IVORY,,192,486,44323,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5288,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,PTMT,121,IVORY,,432,208,42682,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5289,15-Mar-2026,108862,BHIWADI,SUPREME SYNDICATE,PTMT,1375-S,IVORY,,24,1540,17556,Mar-26,SOUTH 24,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JISOUTH 24,PTMT GROUP
Combined,5290,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),WASTE PIPE,3272,WHITE,,4000,72,126720,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,WASTE PIPESANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5291,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,BOS-4009,,,20,740,6808,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5292,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,130-Q,WHITE,,120,456,25992,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5293,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,1817-C,WHITE,,240,488,55632,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5294,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CONNECTION,324,WHITE,,5000,118,259600,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CONNECTIONSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5295,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,121-C,WHITE,,198,228,21443,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5296,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,200-GB,,,15,1290,9191,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5297,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),SINK,H821-D,,,40,5890,110732,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,SINK GROUP
Combined,5298,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),SINK,824XD,B/D,,70,3150,103635,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,SINK GROUP
Combined,5299,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,129-C,WHITE,,96,516,23530,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5300,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,BS-112,,,20,890,8188,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5301,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,181,WHITE,,108,206,10790,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5302,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,BOS-6003,,,20,980,9016,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5303,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,131-C,WHITE,,240,364,41496,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5304,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,199-GB,,,15,1190,8479,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5305,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,124-H,WHITE,,368,296,51741,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5306,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,148-O,WHITE,,64,348,10802,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5307,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,BEA-97,,,20,940,8648,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5308,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,130-R,WHITE,,130,438,27047,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5309,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),SINK,H821-DD,,,40,6950,130660,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,SINK GROUP
Combined,5310,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,123-Q,WHITE,,66,354,11332,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5311,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,121-H,WHITE,,396,228,42887,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5312,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CISTERN,501,WHITE,,200,1560,137280,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CISTERNSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5313,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),SINK,824-D,B/D,,80,2980,112048,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,SINK GROUP
Combined,5314,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,130-O,WHITE,,480,298,67944,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5315,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CP ACCESSORIES,BEA-102A,,,41,840,15446,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CP ACCESSORIESSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,CP GROUP
Combined,5316,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,129-Q,WHITE,,96,666,30370,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5317,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),CISTERN,701,WHITE,,200,1380,121440,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,CISTERNSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5318,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,130-L,WHITE,,66,438,14020,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5319,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),SEAT COVER,513,WHITE,,600,690,178020,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,SEAT COVERSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5320,15-Mar-2026,108863,BHIWADI,PRAYAG SALES CORPORATION (BHUBANESHWAR),PTMT,148-H,WHITE,,64,368,11423,Mar-26,BHUBNESHWAR,ODISHA,SANDEEP JI,PTMTSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBHUBNESHWAR,PTMT GROUP
Combined,5321,15-Mar-2026,108864,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5203,,,30,2680,36984,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,5322,15-Mar-2026,108864,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5212,,,24,1640,18106,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,5323,15-Mar-2026,108864,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5295,,,20,1080,9936,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,5324,15-Mar-2026,108864,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5202,,,20,1190,10948,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,5325,15-Mar-2026,108864,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5208,,,20,1190,10948,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,5326,15-Mar-2026,108865,BHIWADI,PROGRESSIVE MARKETING (Bhopal),HARDWARE,SD22-308P,,,32,1180,15104,Mar-26,BHOPAL,MP,RIZVI JI,HARDWARERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,HARDWARE GROUP
Combined,5327,15-Mar-2026,108866,BHIWADI,TAJ IRON,PTMT,120-WS,WHITE,,1080,126,57240,Mar-26,SRINAGAR,KASHMIR,NASIR HUSAIN,PTMTNASIR HUSAINKASHMIR,NASIR HUSAIN,NASIR HUSAINSRINAGAR,PTMT GROUP
Combined,5328,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,840-D,B/D,,4,5420,10190,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5329,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,839-D,B/D,,4,5420,10190,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5330,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,818-D,B/D,,24,2520,28426,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5331,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,H821-D,,,12,5890,33220,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5332,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,816-D,B/D,,24,2370,26734,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5333,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,H821-DD,,,8,6950,26132,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5334,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,824XD,B/D,,28,3150,41454,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5335,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,824-D,B/D,,24,2980,33614,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5336,15-Mar-2026,108867,BHIWADI,MEERA ASSOCIATES,SINK,822-D,B/D,,24,2820,31810,Mar-26,Bhubaneswar,ODISHA,SANDEEP JI,SINKSANDEEP JIODISHA,SANDEEP JI,SANDEEP JIBhubaneswar,SINK GROUP
Combined,5337,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,144,IVORY,,1350,204,130815,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5338,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,124,IVORY,,184,276,24122,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5339,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,121,IVORY,,1080,208,106704,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5340,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),CONNECTION,325,WHITE,,300,140,17640,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,CONNECTIONSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5341,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),CONNECTION,324,WHITE,,600,118,29736,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,CONNECTIONSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5342,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,120-WS,IVORY,,720,126,35640,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5343,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),WASTE PIPE,CWP-01,WHITE,,120,570,28728,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,WASTE PIPESANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5344,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,123,IVORY,,480,236,53808,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5345,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,129,IVORY,,480,486,110808,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5346,15-Mar-2026,108868,BHIWADI,SIDHI BINAYAK ENTERPRISE(WB),PTMT,132-T,IVORY,,240,586,66804,Mar-26,KOLKATA,W-BENGAL,SANDEEP JI,PTMTSANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JIKOLKATA,PTMT GROUP
Combined,5347,15-Mar-2026,108869,BHIWADI,DAS ENTERPRISE,WASTE PIPE,CWP-01,WHITE,,240,570,57456,Mar-26,NADIA,W-BENGAL,SANDEEP JI,WASTE PIPESANDEEP JIW-BENGAL,SANDEEP JI,SANDEEP JINADIA,PTMT GROUP
Combined,5348,15-Mar-2026,108870,BHIWADI,JINDAL ENTERPRISES,PTMT,151-S,GOLD,,110,288,13686,Mar-26,KHADKI,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANKHADKI,PTMT GROUP
Combined,5349,15-Mar-2026,108870,BHIWADI,JINDAL ENTERPRISES,PTMT,152,GOLD,,77,448,14903,Mar-26,KHADKI,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANKHADKI,PTMT GROUP
Combined,5350,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CP ACCESSORIES,BEA-40,,,100,780,35100,Mar-26,BHOPAL,MP,RIZVI JI,CP ACCESSORIESRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5351,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),PTMT,132,WHITE,,104,642,31381,Mar-26,BHOPAL,MP,RIZVI JI,PTMTRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5352,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CP ACCESSORIES,BA-01S,,,20,1390,12788,Mar-26,BHOPAL,MP,RIZVI JI,CP ACCESSORIESRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5353,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),WASTE PIPE,362,WHITE,,20,544,4352,Mar-26,BHOPAL,MP,RIZVI JI,WASTE PIPERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5354,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),C P,BEA-37,,,20,4680,43056,Mar-26,BHOPAL,MP,RIZVI JI,C PRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5355,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),WASTE PIPE,361,WHITE,,20,432,3456,Mar-26,BHOPAL,MP,RIZVI JI,WASTE PIPERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5356,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),TEFELON TAPE,TTS-01,,,3000,34,36000,Mar-26,BHOPAL,MP,RIZVI JI,TEFELON TAPERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,OTHER GROUP
Combined,5357,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CONNECTION,326-H,WHITE,,300,196,25425,Mar-26,BHOPAL,MP,RIZVI JI,CONNECTIONRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5358,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),C P,5206,,,200,990,89100,Mar-26,BHOPAL,MP,RIZVI JI,C PRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5359,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CONNECTION,325,WHITE,,300,140,18162,Mar-26,BHOPAL,MP,RIZVI JI,CONNECTIONRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5360,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CP ACCESSORIES,BEA-11S,,,100,285,12825,Mar-26,BHOPAL,MP,RIZVI JI,CP ACCESSORIESRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5361,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),WASTE PIPE,360,WHITE,,20,360,2880,Mar-26,BHOPAL,MP,RIZVI JI,WASTE PIPERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5362,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CONNECTION,326,WHITE,,300,168,21792,Mar-26,BHOPAL,MP,RIZVI JI,CONNECTIONRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5363,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),C P,5275,,,12,4670,25778,Mar-26,BHOPAL,MP,RIZVI JI,C PRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5364,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CONNECTION,324,WHITE,,1200,118,61224,Mar-26,BHOPAL,MP,RIZVI JI,CONNECTIONRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5365,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),CONNECTION,324-H,WHITE,,300,140,18162,Mar-26,BHOPAL,MP,RIZVI JI,CONNECTIONRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5366,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),C P,BEA-35,,,10,4680,21528,Mar-26,BHOPAL,MP,RIZVI JI,C PRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,CP GROUP
Combined,5367,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),PTMT,132-R,WHITE,,26,718,8774,Mar-26,BHOPAL,MP,RIZVI JI,PTMTRIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5368,15-Mar-2026,108871,BHIWADI,PROGRESSIVE MARKETING (Bhopal),WASTE PIPE,3272,WHITE,,2000,72,62260,Mar-26,BHOPAL,MP,RIZVI JI,WASTE PIPERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,PTMT GROUP
Combined,5369,15-Mar-2026,108872,BHIWADI,SHREE MAHADEV TRADERS (DARBHANGA),PTMT,1813-C,WHITE,,120,440,25080,Mar-26,DARBHANGA,BIHAR,SANDEEP JI,PTMTSANDEEP JIBIHAR,SANDEEP JI,SANDEEP JIDARBHANGA,PTMT GROUP
Combined,5370,15-Mar-2026,108872,BHIWADI,SHREE MAHADEV TRADERS (DARBHANGA),CONNECTION,323,WHITE,,600,96,25344,Mar-26,DARBHANGA,BIHAR,SANDEEP JI,CONNECTIONSANDEEP JIBIHAR,SANDEEP JI,SANDEEP JIDARBHANGA,PTMT GROUP
Combined,5371,15-Mar-2026,108872,BHIWADI,SHREE MAHADEV TRADERS (DARBHANGA),WASTE PIPE,3272,WHITE,,600,72,19008,Mar-26,DARBHANGA,BIHAR,SANDEEP JI,WASTE PIPESANDEEP JIBIHAR,SANDEEP JI,SANDEEP JIDARBHANGA,PTMT GROUP
Combined,5372,15-Mar-2026,108872,BHIWADI,SHREE MAHADEV TRADERS (DARBHANGA),CONNECTION,325,WHITE,,300,140,18480,Mar-26,DARBHANGA,BIHAR,SANDEEP JI,CONNECTIONSANDEEP JIBIHAR,SANDEEP JI,SANDEEP JIDARBHANGA,PTMT GROUP
