id,run_id,item_code,colour,category,avg_3mo_sale,buffer_multiplier,stock_open,produced_to_date,stock_now,pending_at_plan,pending_now,pending_last_month,original_plan,original_week,buffer_req_rev,plan_rev,remaining_to_produce,delta_new_orders,delta_production,delta_net,cover_now,new_week,w1_rev,w2_rev,w3_rev,w4_rev,status,is_new_item,kg_rev,remaining_kg
120,1,PC25,,CPVC Fitting,837,1.23,1018,0,1018,0,0,0,237.5,4,1029.51,11.51,11.51,0,0,-225.99,1.22,,0,0,0,0,unfulfillable,0,0,0
121,1,C95,,CPVC Fitting,200,1.23,326,0,326,0,0,0,0,,246,0,0,0,0,0,1.63,,0,0,0,0,replenished,0,0,0
122,1,C853,,CPVC Fitting,553,1.23,0,0,0,0,0,162,991.5,1,680.19,842.19,842.19,0,0,-149.31,0,,0,0,0,0,unfulfillable,0,0,0
123,1,C35,,CPVC Fitting,280,1.23,152,0,152,0,0,0,268,3,344.4,192.4,192.4,0,0,-75.6,0.54,,0,0,0,0,unfulfillable,0,0,0
124,1,C953,,CPVC Fitting,518,1.23,84,0,84,0,0,0,693,1,637.14,553.14,553.14,0,0,-139.86,0.16,,0,0,0,0,unfulfillable,0,0,0
125,1,C243,,CPVC Fitting,417,1.23,341,0,341,0,0,0,284.5,4,512.91,171.91,171.91,0,0,-112.59,0.82,,0,0,0,0,unfulfillable,0,0,0
126,1,C942,,CPVC Fitting,690,1.23,499,0,499,0,0,0,536,3,848.7,349.7,349.7,0,0,-186.3,0.72,,0,0,0,0,unfulfillable,0,0,0
127,1,PC2,,CPVC Fitting,1067,1.23,8419,0,8419,0,0,0,0,,1312.41,0,0,0,0,0,7.89,,0,0,0,0,replenished,0,0,0
128,1,C272,,CPVC Fitting,453,1.23,210,0,210,0,0,0,469.5,2,557.19,347.19,347.19,0,0,-122.31,0.46,,0,0,0,0,unfulfillable,0,0,0
129,1,C94,,CPVC Fitting,500,1.23,824,0,824,0,0,0,0,,615,0,0,0,0,0,1.65,,0,0,0,0,replenished,0,0,0
130,1,C61,,CPVC Fitting,90,1.23,2265,0,2265,0,0,0,0,,110.7,0,0,0,0,0,25.17,,0,0,0,0,replenished,0,0,0
131,1,C605,,CPVC Fitting,307,1.23,1627,0,1627,0,0,0,0,,377.61,0,0,0,0,0,5.3,,0,0,0,0,replenished,0,0,0
132,1,C940,,CPVC Fitting,692,1.23,144,0,144,0,0,0,894,1,851.16,707.16,707.16,0,0,-186.84,0.21,,0,0,0,0,unfulfillable,0,0,0
133,1,C104,,CPVC Fitting,887,1.23,916,0,916,0,0,0,414.5,4,1091.01,175.01,175.01,0,0,-239.49,1.03,,0,0,0,0,unfulfillable,0,0,0
134,1,C505,,CPVC Fitting,333,1.23,1516,0,1516,0,0,0,0,,409.59,0,0,0,0,0,4.55,,0,0,0,0,replenished,0,0,0
135,1,CM32,,CPVC Fitting,147,1.23,0,0,0,0,0,425,645.5,1,180.81,605.81,605.81,0,0,-39.69,0,,0,0,0,0,unfulfillable,0,0,0
136,1,C24L,,CPVC Fitting,717,1.23,0,0,0,0,0,755,1830.5,1,881.91,1636.91,1636.91,0,0,-193.59,0,,0,0,0,0,unfulfillable,0,0,0
137,1,PC24,,CPVC Fitting,457,1.23,1847,0,1847,0,0,0,0,,562.11,0,0,0,0,0,4.04,,0,0,0,0,replenished,0,0,0
138,1,C253,,CPVC Fitting,380,1.23,1557,0,1557,0,0,0,0,,467.4,0,0,0,0,0,4.1,,0,0,0,0,replenished,0,0,0
139,1,C528,,CPVC Fitting,708,1.23,0,0,0,0,0,533,1595,1,870.84,1403.84,1403.84,0,0,-191.16,0,,0,0,0,0,unfulfillable,0,0,0
140,1,C24,,CPVC Fitting,472,1.23,150,0,150,0,0,0,558,2,580.56,430.56,430.56,0,0,-127.44,0.32,,0,0,0,0,unfulfillable,0,0,0
141,1,CM23,,CPVC Fitting,0,1.23,4,0,4,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,replenished,0,0,0
142,1,C14,,CPVC Fitting,191,1.23,0,0,0,0,0,157,443.5,1,234.93,391.93,391.93,0,0,-51.57,0,,0,0,0,0,unfulfillable,0,0,0
143,1,C852,,CPVC Fitting,273,1.23,1532,0,1532,0,0,0,0,,335.79,0,0,0,0,0,5.61,,0,0,0,0,replenished,0,0,0
144,1,C275N,,CPVC Fitting,443,1.23,0,0,0,0,0,200,864.5,1,544.89,744.89,744.89,0,0,-119.61,0,,0,0,0,0,unfulfillable,0,0,0
145,1,C41,,CPVC Fitting,40,1.23,820,0,820,0,0,0,0,,49.2,0,0,0,0,0,20.5,,0,0,0,0,replenished,0,0,0
146,1,C105,,CPVC Fitting,163,1.23,316,0,316,0,0,0,0,,200.49,0,0,0,0,0,1.94,,0,0,0,0,replenished,0,0,0
147,1,C66,,CPVC Fitting,325,1.23,683,0,683,0,0,0,0,,399.75,0,0,0,0,0,2.1,,0,0,0,0,replenished,0,0,0
148,1,C601,,CPVC Fitting,0,1.23,3387,0,3387,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,replenished,0,0,0
149,1,C275,,CPVC Fitting,207,1.23,0,0,0,0,0,76,386.5,1,254.61,330.61,330.61,0,0,-55.89,0,,0,0,0,0,unfulfillable,0,0,0
150,1,C854,,CPVC Fitting,377,1.23,607,0,607,0,0,0,0,,463.71,0,0,0,0,0,1.61,,0,0,0,0,replenished,0,0,0
151,1,C954,,CPVC Fitting,320,1.23,505,0,505,0,0,0,0,,393.6,0,0,0,0,0,1.58,,0,0,0,0,replenished,0,0,0
