id,upload_id,item_type,item_code,material,requested_pcs,feasible_pcs,shortfall_pcs,requested_kg,feasible_kg,shortfall_kg,machines,note,machine_hrs
1,1,PIPE,A11A,AGRI,5,5,0,23,23,0,—,,0
2,1,PIPE,A11C,AGRI,20,0,20,183.7,0,183.7,M/C-3,"AGRI — only M/C-3 routed, capacity exhausted",0
3,1,PIPE,A12A,AGRI,127,107,20,760.5,640,120.5,M/C-3,"AGRI — only M/C-3 routed, capacity exhausted",0
4,1,PIPE,A26A,AGRI,2058,2058,0,3194.3,3194.3,0,M/C-5,,0
5,1,PIPE,A26C,AGRI,726,726,0,2254.3,2254.3,0,M/C-5,,0
6,1,PIPE,A27C,AGRI,1752,1752,0,7561.3,7561.3,0,"M/C-3, M/C-4, M/C-5",,0
7,1,PIPE,A28C,AGRI,414,414,0,2526.5,2526.5,0,M/C-4,,0
8,1,PIPE,A29C,AGRI,2071,2068,3,18025.4,18000,25.4,M/C-4,"AGRI — only M/C-4 routed, capacity exhausted",0
9,1,PIPE,A31C,AGRI,341,341,0,4815.4,4815.4,0,M/C-5,,0
10,1,PIPE,A34A,AGRI,39,39,0,556.3,556.3,0,M/C-3,,0
11,1,PIPE,A44C,AGRI,231,231,0,423.8,423.8,0,M/C-5,,0
12,1,PIPE,A45A,AGRI,4025,4025,0,5445.5,5445.5,0,M/C-5,,0
13,1,PIPE,A45C,AGRI,210,185,25,567.7,500.1,67.6,M/C-5,"AGRI — only M/C-5 routed, capacity exhausted",0
14,1,PIPE,A48C,AGRI,487,487,0,4214.8,4214.8,0,M/C-4,,0
15,1,PIPE,A49A,AGRI,118,97,22,734.4,600,134.4,M/C-4,"AGRI — only M/C-4 routed, capacity exhausted",0
16,1,PIPE,A49C,AGRI,1587,1587,0,19701,19701,0,M/C-4,,0
17,1,PIPE,A54C,AGRI,22,22,0,902.9,902.9,0,M/C-3,,0
18,1,PIPE,A81C,AGRI,284,0,284,209.5,0,209.5,M/C-3,"AGRI — only M/C-3 routed, capacity exhausted",0
19,1,PIPE,A82A,AGRI,2104,2104,0,1178.2,1178.2,0,—,,0
20,1,PIPE,A82C,AGRI,123,0,123,137.4,0,137.4,M/C-3,"AGRI — only M/C-3 routed, capacity exhausted",0
21,1,PIPE,A9A,AGRI,1189,1189,0,3450.6,3450.6,0,M/C-4,,0
22,1,PIPE,A9C,AGRI,677,677,0,3932,3932,0,M/C-4,,0
23,1,PIPE,PS12,CPVC,32495,20420,12075,18141.1,11400,6741.1,"M/C-1, M/C-2","CPVC — only M/C-1, M/C-2 routed, capacity exhausted",0
24,1,PIPE,PS13,CPVC,29898,20687,9210,26013.8,18000,8013.8,"M/C-1, M/C-2","CPVC — only M/C-1, M/C-2 routed, capacity exhausted",0
25,1,PIPE,PS14,CPVC,2780,0,2780,3576.7,0,3576.7,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
26,1,PIPE,PS15,CPVC,2340,0,2340,4183.1,0,4183.1,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
27,1,PIPE,PS16,CPVC,1674,0,1674,5024.4,0.1,5024.4,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
28,1,PIPE,PS18,CPVC,729,688,41,4659.7,4400,259.7,M/C-3,"CPVC — only M/C-3 routed, capacity exhausted",0
29,1,PIPE,PS19,CPVC,6,0,6,56.4,0,56.4,M/C-4,"CPVC — only M/C-4 routed, capacity exhausted",0
30,1,PIPE,PS1S,CPVC,37,0,37,28.1,0,28.1,M/C-1,"CPVC — only M/C-1 routed, capacity exhausted",0
31,1,PIPE,PS2,CPVC,47319,34479,12840,29986.6,21850,8136.6,"M/C-1, M/C-2","CPVC — only M/C-1, M/C-2 routed, capacity exhausted",0
32,1,PIPE,PS2S,CPVC,152,0,152,192.7,0,192.7,"M/C-1, M/C-2","CPVC — only M/C-1, M/C-2 routed, capacity exhausted",0
33,1,PIPE,PS3,CPVC,55321,47771,7550,57149.8,49350,7799.8,"M/C-1, M/C-2","CPVC — only M/C-1, M/C-2 routed, capacity exhausted",0
34,1,PIPE,PS4,CPVC,5379,0,5379,8208.7,0,8208.7,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
35,1,PIPE,PS4S,CPVC,5,0,5,15.5,0,15.5,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
36,1,PIPE,PS5,CPVC,1974,0,1974,4184,0,4184,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
37,1,PIPE,PS6,CPVC,650,0,650,2313.1,0.1,2313.1,M/C-2,"CPVC — only M/C-2 routed, capacity exhausted",0
38,1,PIPE,PW11,SWR,39106,39106,0,150810.1,150810.1,0,"M/C-3, M/C-4, M/C-9",,0
39,1,PIPE,PW11S,SWR,450,450,0,1736.6,1736.6,0,"M/C-3, M/C-4, M/C-9",,0
40,1,PIPE,PW12,SWR,1860,1860,0,7173.1,7173.1,0,"M/C-3, M/C-4, M/C-9",,0
41,1,PIPE,PW13,SWR,30,0,30,228.6,0,228.6,"M/C-3, M/C-4, M/C-9","SWR — only M/C-3, M/C-4, M/C-9 routed, capacity exhausted",0
42,1,PIPE,PW13S,SWR,2076,2044,32,15847.4,15600,247.4,"M/C-3, M/C-4, M/C-9","SWR — only M/C-3, M/C-4, M/C-9 routed, capacity exhausted",0
43,1,PIPE,PW14,SWR,7,0,7,50.8,0,50.8,"M/C-3, M/C-4, M/C-9","SWR — only M/C-3, M/C-4, M/C-9 routed, capacity exhausted",0
44,1,PIPE,PW15,SWR,1236,1236,0,1048.1,1048.1,0,"M/C-3, M/C-4, M/C-9",,0
45,1,PIPE,PW16,SWR,501,501,0,617.2,617.2,0,"M/C-3, M/C-4, M/C-9",,0
46,1,PIPE,PW17,SWR,1155,1155,0,1864.9,1864.9,0,"M/C-3, M/C-4, M/C-9",,0
47,1,PIPE,PW18,SWR,1425,1425,0,3396.4,3396.4,0,"M/C-3, M/C-4, M/C-9",,0
48,1,PIPE,PW19,SWR,506,506,0,1205.3,1205.3,0,"M/C-3, M/C-4, M/C-9",,0
49,1,PIPE,PW20,SWR,225,225,0,363.7,363.7,0,"M/C-3, M/C-4, M/C-9",,0
50,1,PIPE,PW21S,SWR,262,262,0,1427.8,1427.8,0,"M/C-3, M/C-4, M/C-9",,0
51,1,PIPE,PW22S,SWR,51,0,51,278.3,0,278.3,"M/C-3, M/C-4, M/C-9","SWR — only M/C-3, M/C-4, M/C-9 routed, capacity exhausted",0
52,1,PIPE,PW23S,SWR,253,253,0,2730.2,2730.2,0,"M/C-3, M/C-4, M/C-9",,0
53,1,PIPE,PW31,SWR,19,0,19,68.7,0.1,68.6,"M/C-3, M/C-4, M/C-9","SWR — only M/C-3, M/C-4, M/C-9 routed, capacity exhausted",0
54,1,PIPE,PW33,SWR,1,0,1,8,0,8,"M/C-3, M/C-4, M/C-9","SWR — only M/C-3, M/C-4, M/C-9 routed, capacity exhausted",0
55,1,PIPE,PW61,SWR,623,623,0,5026.4,5026.4,0,M/C-3,,0
56,1,PIPE,PW61S,SWR,460,460,0,3711.6,3711.6,0,M/C-3,,0
57,1,PIPE,PW62,SWR,44,0,44,357.7,0,357.8,M/C-3,"SWR — only M/C-3 routed, capacity exhausted",0
58,1,PIPE,PW63S,SWR,2,0,2,35.3,0,35.3,M/C-3,"SWR — only M/C-3 routed, capacity exhausted",0
59,1,PIPE,PW71,SWR,25219,25194,24,58296.4,58240,56.4,"M/C-3, M/C-4","SWR — only M/C-3, M/C-4 routed, capacity exhausted",0
60,1,PIPE,PW72,SWR,2347,2347,0,5425.3,5425.3,0,"M/C-4, M/C-9",,0
61,1,PIPE,PW73,SWR,60,60,0,276.9,276.9,0,—,,0
62,1,PIPE,PW73S,SWR,590,590,0,2728,2728,0,"M/C-3, M/C-4, M/C-9",,0
63,1,PIPE,PW74,SWR,74,0,74,343.6,0,343.6,M/C-4,"SWR — only M/C-4 routed, capacity exhausted",0
64,1,PIPE,PW75,SWR,110,110,0,50.7,50.7,0,—,,0
65,1,PIPE,PW76,SWR,477,0,477,335.5,0,335.5,M/C-4,"SWR — only M/C-4 routed, capacity exhausted",0
66,1,PIPE,PW77,SWR,707,707,0,667.5,667.5,0,M/C-4,,0
67,1,PIPE,PW78,SWR,1331,1331,0,1899.5,1899.5,0,—,,0
68,1,PIPE,PW79,SWR,539,539,0,769.3,769.3,0,M/C-4,,0
69,1,PIPE,PW80,SWR,222,0,222,209.6,0,209.6,M/C-4,"SWR — only M/C-4 routed, capacity exhausted",0
70,1,PIPE,PW91,SWR,1066,1066,0,2892.5,2892.5,0,"M/C-3, M/C-4",,0
71,1,PIPE,PW91S,SWR,183,183,0,496.6,496.6,0,"M/C-3, M/C-4",,0
72,1,PIPE,PW93S,SWR,687,687,0,3726.2,3726.2,0,"M/C-3, M/C-4",,0
73,1,PIPE,PU10,UPVC,2,0,2,38.7,0,38.7,M/C-3,"UPVC — only M/C-3 routed, capacity exhausted",0
74,1,PIPE,PU11,UPVC,12164,12164,0,9364.6,9364.6,0,M/C-6,,0
75,1,PIPE,PU11S,UPVC,2763,2763,0,4253.9,4253.9,0,M/C-6,,0
76,1,PIPE,PU12,UPVC,11813,11813,0,12074.7,12074.7,0,"M/C-5, M/C-6",,0
77,1,PIPE,PU12S,UPVC,3607,3607,0,7373.3,7373.3,0,"M/C-5, M/C-6",,0
78,1,PIPE,PU13,UPVC,44218,44218,0,66797,66797,0,"M/C-5, M/C-6",,0
79,1,PIPE,PU13S,UPVC,8753,8753,0,26445.6,26445.6,0,"M/C-5, M/C-6",,0
80,1,PIPE,PU14,UPVC,1375,1375,0,2808.4,2808.4,0,M/C-5,,0
81,1,PIPE,PU14S,UPVC,1129,1102,28,4613.5,4500,113.5,M/C-5,"UPVC — only M/C-5 routed, capacity exhausted",0
82,1,PIPE,PU15,UPVC,3571,3571,0,8704.7,8704.7,0,M/C-5,,0
83,1,PIPE,PU1T,UPVC,614,614,0,606.2,606.2,0,M/C-6,,0
84,1,PIPE,PU3,UPVC,526,526,0,1034.1,1034.1,0,"M/C-5, M/C-6",,0
85,1,PIPE,PU3S,UPVC,35,35,0,136.6,136.6,0,"M/C-5, M/C-6",,0
86,1,PIPE,PU4T,UPVC,8423,8423,0,22857,22857,0,M/C-5,,0
87,1,PIPE,PU6S,UPVC,82,82,0,746.4,746.4,0,M/C-5,,0
88,1,PIPE,PU8,UPVC,27,27,0,253.3,253.3,0,"M/C-3, M/C-5",,0
89,1,PIPE,PU9,UPVC,321,321,0,4354.6,4354.6,0,M/C-4,,0
90,1,FITTING,A248,AGRI,892,892,0,139,139,0,"A03(U-150), D05(U-200)",,0
91,1,FITTING,A249,AGRI,1156,1156,0,281.1,281.1,0,D05(U-200),,0
92,1,FITTING,A264,AGRI,2819,2819,0,96.3,96.3,0,D05(U-200),,0
93,1,FITTING,A265,AGRI,1715,1715,0,94.8,94.8,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
94,1,FITTING,A268,AGRI,65,65,0,12.4,12.4,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
95,1,FITTING,A269,AGRI,983,983,0,292.4,292.4,0,D05(U-200),,0
96,1,FITTING,A271,AGRI,81,81,0,44.5,44.5,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
97,1,FITTING,A272,AGRI,84,84,0,64.2,64.2,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
98,1,FITTING,A342,AGRI,29,29,0,45.6,45.6,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
99,1,FITTING,A346,AGRI,268,268,0,48.7,48.7,0,C07(U-250),,0
100,1,FITTING,A347,AGRI,69,69,0,18.6,18.6,0,C07(U-250),,0
101,1,FITTING,A349,AGRI,1118,1118,0,701.3,701.3,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
102,1,FITTING,A364,AGRI,793,793,0,63,63,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
103,1,FITTING,A365,AGRI,3609,3609,0,449.8,449.8,0,C07(U-250),,0
104,1,FITTING,A366,AGRI,60,60,0,12.1,12.1,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
105,1,FITTING,A368,AGRI,500,500,0,231.8,231.8,0,C02(U-250),,0
106,1,FITTING,A369,AGRI,1055,1055,0,768.4,768.4,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
107,1,FITTING,A371,AGRI,70,70,0,93.4,93.4,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
108,1,FITTING,A442,AGRI,130,130,0,166.4,166.4,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
109,1,FITTING,A443,AGRI,9,9,0,15.8,15.8,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
110,1,FITTING,A446,AGRI,1969,1969,0,255.2,255.2,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
111,1,FITTING,A449,AGRI,2413,2413,0,1123,1123,0,"C02(U-250), C05(U-250)",,0
112,1,FITTING,A464,AGRI,5702,5702,0,355.3,355.3,0,C05(U-250),,0
113,1,FITTING,A465,AGRI,8605,8605,0,847.5,847.5,0,C05(U-250),,0
114,1,FITTING,A467,AGRI,601,601,0,140.7,140.7,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
115,1,FITTING,A469,AGRI,2259,2259,0,1210,1210,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
116,1,FITTING,A472,AGRI,125,125,0,196.7,196.7,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
117,1,FITTING,A542,AGRI,56,56,0,23.8,23.8,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
118,1,FITTING,A546,AGRI,671,671,0,36.4,36.4,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
119,1,FITTING,A547,AGRI,2469,2469,0,193.6,193.6,0,A03(U-150),,0
120,1,FITTING,A548,AGRI,2056,2056,0,233.5,233.5,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
121,1,FITTING,A549,AGRI,4046,4046,0,707.7,707.7,0,A03(U-150),,0
122,1,FITTING,A565,AGRI,323,323,0,13,13,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
123,1,FITTING,A567,AGRI,1119,1119,0,101.2,101.2,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
124,1,FITTING,A569,AGRI,906,906,0,198.5,198.5,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
125,1,FITTING,A570,AGRI,2,2,0,0.6,0.6,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
126,1,FITTING,A666,AGRI,105,105,0,58.3,58.3,0,C05(U-250),,0
127,1,FITTING,A667,AGRI,211,211,0,131.2,131.2,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
128,1,FITTING,A672,AGRI,188,188,0,263.7,263.7,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
129,1,FITTING,A761,AGRI,707,707,0,71.8,71.8,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
130,1,FITTING,A765,AGRI,337,337,0,56.6,56.6,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
131,1,FITTING,A766,AGRI,478,478,0,109.4,109.4,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
132,1,FITTING,A767,AGRI,495,495,0,117.5,117.5,0,"A03(U-150), C02(U-250), C05(U-250), C07(U-250), D03(U-250), D05(U-200)",,0
133,1,FITTING,A768,AGRI,466,466,0,119.5,119.5,0,D03(U-250),,0
134,1,FITTING,A770,AGRI,139,139,0,87.6,87.6,0,"C02(U-250), C07(U-250)",,0
135,1,FITTING,C101,CPVC,3796,3796,0,61.1,61.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
136,1,FITTING,C103,CPVC,9618,9618,0,222.5,222.5,0,B03(C-200),,0
137,1,FITTING,C104,CPVC,342,342,0,12.7,12.7,0,A06(C-150),,0
138,1,FITTING,C106,CPVC,164,164,0,18,18,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
139,1,FITTING,C12,CPVC,7603,7603,0,657.7,657.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
140,1,FITTING,C13,CPVC,2325,2325,0,194.1,194.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
141,1,FITTING,C14,CPVC,497,497,0,93.9,93.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
142,1,FITTING,C15,CPVC,264,264,0,111.7,111.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
143,1,FITTING,C22,CPVC,1861,1861,0,207.8,207.8,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
144,1,FITTING,C22L,CPVC,530,530,0,59.2,59.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
145,1,FITTING,C23,CPVC,5051,5051,0,909.4,909.4,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
146,1,FITTING,C232,CPVC,10889,10889,0,427.2,427.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
147,1,FITTING,C23L,CPVC,4983,4983,0,897.2,897.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
148,1,FITTING,C24,CPVC,820,820,0,242.5,242.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
149,1,FITTING,C243,CPVC,705,705,0,46.8,46.8,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
150,1,FITTING,C24L,CPVC,1120,1120,0,330,330,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
151,1,FITTING,C25,CPVC,591,591,0,252.5,252.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
152,1,FITTING,C252,CPVC,574,574,0,105.1,105.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
153,1,FITTING,C254,CPVC,202,202,0,34.7,34.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
154,1,FITTING,C25L,CPVC,48,48,0,20.7,20.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
155,1,FITTING,C26,CPVC,18,18,0,11.7,11.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
156,1,FITTING,C263,CPVC,69,69,0,26,26,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
157,1,FITTING,C264,CPVC,39,39,0,18.6,18.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
158,1,FITTING,C265,CPVC,144,144,0,52.9,52.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
159,1,FITTING,C272,CPVC,616,616,0,47.1,47.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
160,1,FITTING,C272N,CPVC,1937,1937,0,126.6,126.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
161,1,FITTING,C273,CPVC,2497,2497,0,208.5,208.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
162,1,FITTING,C273N,CPVC,10455,10455,0,746.7,746.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
163,1,FITTING,C274N,CPVC,278,278,0,29.3,29.3,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
164,1,FITTING,C275,CPVC,299,299,0,40.6,40.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
165,1,FITTING,C275N,CPVC,842,842,0,123.6,123.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
166,1,FITTING,C32,CPVC,5646,5646,0,374.9,374.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
167,1,FITTING,C320,CPVC,1977,1977,0,83.5,83.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
168,1,FITTING,C322,CPVC,17133,17133,0,965.1,965.1,0,"A06(C-150), B04(C-200)",,0
169,1,FITTING,C323,CPVC,14533,14533,0,979.4,979.4,0,"B03(C-200), B04(C-200)",,0
170,1,FITTING,C33,CPVC,12705,12705,0,1226.9,1226.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
171,1,FITTING,C330,CPVC,128,128,0,7.1,7.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
172,1,FITTING,C333,CPVC,139,139,0,11.5,11.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
173,1,FITTING,C34,CPVC,1442,1442,0,210.3,210.3,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
174,1,FITTING,C35,CPVC,817,817,0,132.4,132.4,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
175,1,FITTING,C36,CPVC,51,51,0,14.7,14.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
176,1,FITTING,C42,CPVC,26980,26980,0,379.9,379.9,0,"B03(C-200), B04(C-200)",,0
177,1,FITTING,C43,CPVC,50800,50800,0,1022,1022,0,B03(C-200),,0
178,1,FITTING,C44,CPVC,9611,9611,0,348,348,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
179,1,FITTING,C45,CPVC,5022,5022,0,308.2,308.2,0,B02(C-200),,0
180,1,FITTING,C46,CPVC,2167,2167,0,289.9,289.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
181,1,FITTING,C48,CPVC,43,43,0,19.2,19.2,0,B03(C-200),,0
182,1,FITTING,C502,CPVC,18604,18604,0,318.1,318.1,0,B03(C-200),,0
183,1,FITTING,C503,CPVC,15535,15535,0,453.2,453.2,0,B04(C-200),,0
184,1,FITTING,C504,CPVC,921,921,0,42.6,42.6,0,B03(C-200),,0
185,1,FITTING,C51,CPVC,5256,5256,0,58.2,58.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
186,1,FITTING,C52,CPVC,133972,133972,0,3099.5,3099.5,0,B02(C-200),,0
187,1,FITTING,C521,CPVC,78074,78074,0,3848.1,3848.1,0,"A06(C-150), B05(C-150)",,0
188,1,FITTING,C523,CPVC,24108,24108,0,1382.2,1382.2,0,"B03(C-200), B04(C-200)",,0
189,1,FITTING,C524,CPVC,282,282,0,23.9,23.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
190,1,FITTING,C528,CPVC,312,312,0,33,33,0,B05(C-150),,0
191,1,FITTING,C53,CPVC,97380,97380,0,3526.3,3526.3,0,B02(C-200),,0
192,1,FITTING,C532,CPVC,1426,1426,0,43,43,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
193,1,FITTING,C54,CPVC,3191,3191,0,227.9,227.9,0,B02(C-200),,0
194,1,FITTING,C55,CPVC,5778,5778,0,650.9,650.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
195,1,FITTING,C56,CPVC,303,303,0,64.8,64.8,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
196,1,FITTING,C602,CPVC,7489,7489,0,60.3,60.3,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
197,1,FITTING,C603,CPVC,7023,7023,0,113,113,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
198,1,FITTING,C604,CPVC,124,124,0,3.5,3.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
199,1,FITTING,C62,CPVC,47663,47663,0,1390.4,1390.4,0,B02(C-200),,0
200,1,FITTING,C63,CPVC,46637,46637,0,2298.7,2298.7,0,B02(C-200),,0
201,1,FITTING,C64,CPVC,1035,1035,0,90.6,90.6,0,B04(C-200),,0
202,1,FITTING,C65,CPVC,1269,1269,0,185.1,185.1,0,"B02(C-200), B03(C-200)",,0
203,1,FITTING,C66,CPVC,248,248,0,65.3,65.3,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
204,1,FITTING,C68,CPVC,69,69,0,74.1,74.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
205,1,FITTING,C702,CPVC,8028,8028,0,234.2,234.2,0,B03(C-200),,0
206,1,FITTING,C703,CPVC,258,258,0,6.7,6.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
207,1,FITTING,C703N,CPVC,7424,7424,0,97.1,97.1,0,B04(C-200),,0
