date,plant,machine,run_hours,ideal_hours,output,rejection,unit,period,segment,actual_hours,compound_type,downtime_min,downtime_reason,grain,has_oee,ideal_hours,ideal_hours_sheet,ideal_month_hours,ideal_output,ideal_rate,ideal_source,is_finishing,labour_cost,location,material,mould,output_basis,planned_output,planned_stops_min,power_cost,product,reject_count,reject_denominator,reject_unit,rejection_tracked,runhours_tracked,runner_lumps,secondary_counts,shift,shift_len_min,solar_cost,source_family,source_file,source_row,source_tab,tonnage_band,total_count,source_endpoint,source_requested_period
2026-06-11,PTMT,PTMT 150-3,13,22,45.8,0,kg,2026-06,PTMT – Injection (standard),13,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,45.8,/records,2026-06
2026-06-12,PTMT,PTMT 150-3,14,22,49.5,0,kg,2026-06,PTMT – Injection (standard),14,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,49.5,/records,2026-06
2026-06-13,PTMT,PTMT 150-3,21,22,71.1,0,kg,2026-06,PTMT – Injection (standard),21,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,71.1,/records,2026-06
2026-06-15,PTMT,PTMT 150-3,11,22,37.65,0,kg,2026-06,PTMT – Injection (standard),11,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,37.65,/records,2026-06
2026-06-16,PTMT,PTMT 150-3,16,22,54.1,0,kg,2026-06,PTMT – Injection (standard),16,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,54.1,/records,2026-06
2026-06-17,PTMT,PTMT 150-3,7,22,24.8,0,kg,2026-06,PTMT – Injection (standard),7,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,24.8,/records,2026-06
2026-06-18,PTMT,PTMT 150-3,5,22,18.8,0,kg,2026-06,PTMT – Injection (standard),5,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,18.8,/records,2026-06
2026-06-19,PTMT,PTMT 150-3,13,22,40,0,kg,2026-06,PTMT – Injection (standard),13,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,40,/records,2026-06
2026-06-20,PTMT,PTMT 150-3,23,22,63.4,0,kg,2026-06,PTMT – Injection (standard),23,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,63.4,/records,2026-06
2026-06-22,PTMT,PTMT 150-3,20,22,27.7,0,kg,2026-06,PTMT – Injection (standard),20,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,27.7,/records,2026-06
2026-06-23,PTMT,PTMT 150-3,14,22,23.5,0,kg,2026-06,PTMT – Injection (standard),14,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,23.5,/records,2026-06
2026-06-24,PTMT,PTMT 150-3,12,22,21.8,0,kg,2026-06,PTMT – Injection (standard),12,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,21.8,/records,2026-06
2026-06-25,PTMT,PTMT 150-3,21,22,41.7,0,kg,2026-06,PTMT – Injection (standard),21,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,41.7,/records,2026-06
2026-06-26,PTMT,PTMT 150-3,12,22,22.5,0,kg,2026-06,PTMT – Injection (standard),12,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,22.5,/records,2026-06
2026-06-27,PTMT,PTMT 150-3,10,22,44.4,0,kg,2026-06,PTMT – Injection (standard),10,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,44.4,/records,2026-06
2026-06-29,PTMT,PTMT 150-3,13,22,100.7,0,kg,2026-06,PTMT – Injection (standard),13,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,100.7,/records,2026-06
2026-06-30,PTMT,PTMT 150-3,14,22,114.2,120.75,kg,2026-06,PTMT – Injection (standard),14,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,120.75,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,114.2,/records,2026-06
2026-06-01,PTMT,PTMT 150-4,18,21.185185185185187,64.7,0,kg,2026-06,PTMT – Injection (standard),18,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,64.7,/records,2026-06
2026-06-02,PTMT,PTMT 150-4,15,21.185185185185187,54.7,0,kg,2026-06,PTMT – Injection (standard),15,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,54.7,/records,2026-06
2026-06-03,PTMT,PTMT 150-4,17,21.185185185185187,65.9,0,kg,2026-06,PTMT – Injection (standard),17,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,65.9,/records,2026-06
2026-06-04,PTMT,PTMT 150-4,18,21.185185185185187,58.4,0,kg,2026-06,PTMT – Injection (standard),18,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,58.4,/records,2026-06
2026-06-05,PTMT,PTMT 150-4,12,21.185185185185187,51.913,0,kg,2026-06,PTMT – Injection (standard),12,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,51.913,/records,2026-06
2026-06-06,PTMT,PTMT 150-4,18,21.185185185185187,44.78,0,kg,2026-06,PTMT – Injection (standard),18,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,44.78,/records,2026-06
2026-06-08,PTMT,PTMT 150-4,7,21.185185185185187,39.5,0,kg,2026-06,PTMT – Injection (standard),7,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,39.5,/records,2026-06
2026-06-09,PTMT,PTMT 150-4,14,21.185185185185187,119.3,0,kg,2026-06,PTMT – Injection (standard),14,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,119.3,/records,2026-06
2026-06-10,PTMT,PTMT 150-4,8,21.185185185185187,76.4,0,kg,2026-06,PTMT – Injection (standard),8,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,76.4,/records,2026-06
2026-06-11,PTMT,PTMT 150-4,12,21.185185185185187,66.1,0,kg,2026-06,PTMT – Injection (standard),12,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,66.1,/records,2026-06
2026-06-12,PTMT,PTMT 150-4,4,21.185185185185187,19.5,0,kg,2026-06,PTMT – Injection (standard),4,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,19.5,/records,2026-06
2026-06-13,PTMT,PTMT 150-4,4,21.185185185185187,16,0,kg,2026-06,PTMT – Injection (standard),4,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,16,/records,2026-06
2026-06-15,PTMT,PTMT 150-4,21,21.185185185185187,84.8,0,kg,2026-06,PTMT – Injection (standard),21,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,84.8,/records,2026-06
2026-06-16,PTMT,PTMT 150-4,19,21.185185185185187,51.1,0,kg,2026-06,PTMT – Injection (standard),19,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,51.1,/records,2026-06
2026-06-17,PTMT,PTMT 150-4,20,21.185185185185187,67.4,0,kg,2026-06,PTMT – Injection (standard),20,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,67.4,/records,2026-06
2026-06-18,PTMT,PTMT 150-4,17,21.185185185185187,78.6,0,kg,2026-06,PTMT – Injection (standard),17,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,78.6,/records,2026-06
2026-06-19,PTMT,PTMT 150-4,24,21.185185185185187,92.2,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,92.2,/records,2026-06
2026-06-20,PTMT,PTMT 150-4,15,21.185185185185187,61.4,0,kg,2026-06,PTMT – Injection (standard),15,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,61.4,/records,2026-06
2026-06-21,PTMT,PTMT 150-4,8,21.185185185185187,32,0,kg,2026-06,PTMT – Injection (standard),8,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,32,/records,2026-06
2026-06-22,PTMT,PTMT 150-4,22,21.185185185185187,84.8,0,kg,2026-06,PTMT – Injection (standard),22,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,84.8,/records,2026-06
2026-06-23,PTMT,PTMT 150-4,12,21.185185185185187,102.1,0,kg,2026-06,PTMT – Injection (standard),12,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,102.1,/records,2026-06
2026-06-24,PTMT,PTMT 150-4,21,21.185185185185187,134.1,0,kg,2026-06,PTMT – Injection (standard),21,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,134.1,/records,2026-06
2026-06-25,PTMT,PTMT 150-4,24,21.185185185185187,127.4,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,127.4,/records,2026-06
2026-06-26,PTMT,PTMT 150-4,24,21.185185185185187,123.2,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,123.2,/records,2026-06
2026-06-27,PTMT,PTMT 150-4,24,21.185185185185187,113.7,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,113.7,/records,2026-06
2026-06-29,PTMT,PTMT 150-4,24,21.185185185185187,118,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,118,/records,2026-06
2026-06-30,PTMT,PTMT 150-4,23,21.185185185185187,105.7,207.843,kg,2026-06,PTMT – Injection (standard),23,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,207.843,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,105.7,/records,2026-06
2026-06-01,PTMT,PTMT 150-5,10,22,70.8,0,kg,2026-06,PTMT – Injection (standard),10,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,70.8,/records,2026-06
2026-06-02,PTMT,PTMT 150-5,15,22,121.9,0,kg,2026-06,PTMT – Injection (standard),15,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,121.9,/records,2026-06
2026-06-03,PTMT,PTMT 150-5,22,22,150.8,0,kg,2026-06,PTMT – Injection (standard),22,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,150.8,/records,2026-06
2026-06-04,PTMT,PTMT 150-5,23,22,103.3,0,kg,2026-06,PTMT – Injection (standard),23,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,103.3,/records,2026-06
2026-06-05,PTMT,PTMT 150-5,20,22,130.6,0,kg,2026-06,PTMT – Injection (standard),20,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,130.6,/records,2026-06
2026-06-06,PTMT,PTMT 150-5,20,22,96.7,0,kg,2026-06,PTMT – Injection (standard),20,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,96.7,/records,2026-06
2026-06-07,PTMT,PTMT 150-5,3,22,23,0,kg,2026-06,PTMT – Injection (standard),3,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,23,/records,2026-06
2026-06-08,PTMT,PTMT 150-5,16,22,107.8,0,kg,2026-06,PTMT – Injection (standard),16,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,107.8,/records,2026-06
2026-06-09,PTMT,PTMT 150-5,14,22,105.4,0,kg,2026-06,PTMT – Injection (standard),14,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,105.4,/records,2026-06
2026-06-10,PTMT,PTMT 150-5,15,22,128.3,0,kg,2026-06,PTMT – Injection (standard),15,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,128.3,/records,2026-06
2026-06-11,PTMT,PTMT 150-5,16,22,136.8,0,kg,2026-06,PTMT – Injection (standard),16,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,136.8,/records,2026-06
2026-06-12,PTMT,PTMT 150-5,16,22,137.5,0,kg,2026-06,PTMT – Injection (standard),16,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,137.5,/records,2026-06
2026-06-13,PTMT,PTMT 150-5,15,22,129.6,0,kg,2026-06,PTMT – Injection (standard),15,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,129.6,/records,2026-06
2026-06-15,PTMT,PTMT 150-5,17,22,103,0,kg,2026-06,PTMT – Injection (standard),17,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,103,/records,2026-06
2026-06-16,PTMT,PTMT 150-5,13,22,83.7,0,kg,2026-06,PTMT – Injection (standard),13,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,83.7,/records,2026-06
2026-06-18,PTMT,PTMT 150-5,11,22,55.2,0,kg,2026-06,PTMT – Injection (standard),11,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,55.2,/records,2026-06
2026-06-19,PTMT,PTMT 150-5,24,22,147.7,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,147.7,/records,2026-06
2026-06-20,PTMT,PTMT 150-5,18,22,99.892,0,kg,2026-06,PTMT – Injection (standard),18,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,99.892,/records,2026-06
2026-06-22,PTMT,PTMT 150-5,23,22,100.3,0,kg,2026-06,PTMT – Injection (standard),23,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,100.3,/records,2026-06
2026-06-23,PTMT,PTMT 150-5,24,22,125.6,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,125.6,/records,2026-06
2026-06-24,PTMT,PTMT 150-5,24,22,178.6,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,178.6,/records,2026-06
2026-06-25,PTMT,PTMT 150-5,24,22,193.9,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,193.9,/records,2026-06
2026-06-26,PTMT,PTMT 150-5,22,22,145.1,0,kg,2026-06,PTMT – Injection (standard),22,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,145.1,/records,2026-06
2026-06-27,PTMT,PTMT 150-5,23,22,155.2,0,kg,2026-06,PTMT – Injection (standard),23,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,155.2,/records,2026-06
2026-06-29,PTMT,PTMT 150-5,20,22,105,0,kg,2026-06,PTMT – Injection (standard),20,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,105,/records,2026-06
2026-06-30,PTMT,PTMT 150-5,11,22,49.9,540.44,kg,2026-06,PTMT – Injection (standard),11,,0,,daily,false,22,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,540.44,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,49.9,/records,2026-06
2026-06-01,PTMT,PTMT 150-7,18,21.185185185185187,99.7,0,kg,2026-06,PTMT – Injection (standard),18,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,99.7,/records,2026-06
2026-06-02,PTMT,PTMT 150-7,14,21.185185185185187,97.5,0,kg,2026-06,PTMT – Injection (standard),14,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,97.5,/records,2026-06
2026-06-03,PTMT,PTMT 150-7,24,21.185185185185187,121.6,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,121.6,/records,2026-06
2026-06-04,PTMT,PTMT 150-7,24,21.185185185185187,104.1,0,kg,2026-06,PTMT – Injection (standard),24,,0,,daily,false,21.185185185185187,0,0,0,0,sheet,false,0,,,,gross,0,0,0,,0,0,,true,true,0,{},,0,0,Ptmt,1nEDFjrVu6pnNkzZ9tJhvGvBDMUHjLStcc0RP2uHig4g,,Report-5,,104.1,/records,2026-06
