source_tab,source_row,Date,Document No.,Location.Name,Customer.Name,GROUP,Old ERP Code,Item.Color,Unit.Name,Quantity,Rate,Taxable Value,Month,STATION,STATE,STATE HEAD,STATE HEAD B,STATE HEAD A,source_col_18,GROUP_2
Combined,766,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5106,,,360,48,7430,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,767,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5163-W,,,72,182,5647,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,768,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),CPVC,PP1,,,1000,8,3150,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,CPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,769,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,U33,,,160,57,3907,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,770,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5721,,,450,64,12384,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,771,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,U62,,,300,29,3792,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,772,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,PW18,,,200,734,65530,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,773,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,U521,,,200,96,8640,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,774,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),CPVC,C52,,,2400,20,18360,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,CPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,775,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,PU-12,,,500,279,62270,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,776,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5158,,,45,234,4528,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,777,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,PW12,,,100,987,44059,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,778,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5134,,,50,258,5547,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,779,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,U23N,,,160,234,16099,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,780,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,U51,,,300,14,1791,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,781,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5141,,,150,314,20265,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,782,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),CPVC,C53,,,400,40,6124,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,CPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,783,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),CPVC,C55,,,120,164,7591,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,CPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,784,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),CPVC,C521,,,750,98,33075,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,CPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,785,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5610,,,16,370,2546,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,786,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5111,,,600,188,48504,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,787,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5711,,,600,88,22704,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,788,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5110,,,375,153,24638,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,789,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),UPVC,U42,,,600,16,4020,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,UPVCSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,790,8-Aug-2026,22600850,KEHRANI-2,NATIONAL CASTING & METALS(RANCHI),SWR,5157,,,180,108,8343,Aug-26,RANCHI,JHARKHAND,SANDEEP JI,SWRSANDEEP JIJHARKHAND,SANDEEP JI,SANDEEP JIRANCHI,PLUMBING GROUP
Combined,791,8-Aug-2026,12602677,BHIWADI,JSS MARKETING,CP ACCESSORIES,CPA-18,,,46,1480,21990,Aug-26,Guwahati,GEM,GEM,CP ACCESSORIESGEMGEM,GEM,GEMGuwahati,CP GROUP
Combined,792,8-Aug-2026,42600167,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-003,,,100,300,15000,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,793,8-Aug-2026,42600167,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-001,,,95,300,14250,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,794,8-Aug-2026,42600167,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-007,,,30,385,5775,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,795,8-Aug-2026,42600167,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-005,,,35,365,6388,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,796,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-015,,,20,650,6500,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,797,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-007,,,30,385,5775,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,798,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PMS-032,,,38,110,2090,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,799,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-018,,,65,450,14625,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,800,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-008,,,2,390,390,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,801,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PIF-052,,,25,580,7250,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,802,8-Aug-2026,42600168,DELHI,ATISH BERA (MEDINAPUR),C P,PFV-001,,,50,180,4500,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,803,8-Aug-2026,12602678,BHIWADI,M.R. TRADERS,HARDWARE,SLD-3612,,,500,798,163590,Aug-26,Gujarat,GOVT,GOVT,HARDWAREGOVTGOVT,GOVT,GOVTGujarat,HARDWARE GROUP
Combined,804,8-Aug-2026,12602678,BHIWADI,M.R. TRADERS,HARDWARE,LLD-3210,,,500,532,109060,Aug-26,Gujarat,GOVT,GOVT,HARDWAREGOVTGOVT,GOVT,GOVTGujarat,HARDWARE GROUP
Combined,805,8-Aug-2026,12602678,BHIWADI,M.R. TRADERS,HARDWARE,DHL-3175,,,1000,98,40180,Aug-26,Gujarat,GOVT,GOVT,HARDWAREGOVTGOVT,GOVT,GOVTGujarat,HARDWARE GROUP
Combined,806,8-Aug-2026,12602679,BHIWADI,PRAYAG DISTRIBUTORS (KARNAL),TEFELON TAPE,TTS-03,IVORY,,2400,28,23376,Aug-26,KARNAL,Haryana,PAWAN KUMAR,TEFELON TAPEPAWAN KUMARHaryana,PAWAN KUMAR,PAWAN KUMARKARNAL,OTHER GROUP
Combined,807,8-Aug-2026,22600851,KEHRANI-2,BAJRANG HOME INNOVATIONS,CPVC,C323,,,75,178,6008,Aug-26,HYDERABAD,Telangana,SANDEEP JI,CPVCSANDEEP JITelangana,SANDEEP JI,SANDEEP JIHYDERABAD,PLUMBING GROUP
Combined,808,8-Aug-2026,22600851,KEHRANI-2,BAJRANG HOME INNOVATIONS,CPVC,C521,,,1500,98,66150,Aug-26,HYDERABAD,Telangana,SANDEEP JI,CPVCSANDEEP JITelangana,SANDEEP JI,SANDEEP JIHYDERABAD,PLUMBING GROUP
Combined,809,8-Aug-2026,22600851,KEHRANI-2,BAJRANG HOME INNOVATIONS,CPVC,C322,,,300,114,15390,Aug-26,HYDERABAD,Telangana,SANDEEP JI,CPVCSANDEEP JITelangana,SANDEEP JI,SANDEEP JIHYDERABAD,PLUMBING GROUP
Combined,810,8-Aug-2026,22600851,KEHRANI-2,BAJRANG HOME INNOVATIONS,CPVC,C72,,,50,278,6255,Aug-26,HYDERABAD,Telangana,SANDEEP JI,CPVCSANDEEP JITelangana,SANDEEP JI,SANDEEP JIHYDERABAD,PLUMBING GROUP
Combined,811,8-Aug-2026,22600851,KEHRANI-2,BAJRANG HOME INNOVATIONS,CPVC,C71,,,150,189,12758,Aug-26,HYDERABAD,Telangana,SANDEEP JI,CPVCSANDEEP JITelangana,SANDEEP JI,SANDEEP JIHYDERABAD,PLUMBING GROUP
Combined,812,8-Aug-2026,12602680,BHIWADI,Priyanka Trading Co (UP),SINK,824XD,B/D,,7,3340,10989,Aug-26,MIRZAPUR,UP ( R ),RIZVI JI,SINKRIZVI JIUP ( R ),RIZVI JI,RIZVI JIMIRZAPUR,SINK GROUP
Combined,813,8-Aug-2026,12602680,BHIWADI,Priyanka Trading Co (UP),SINK,820-D,B/D,,8,2810,10566,Aug-26,MIRZAPUR,UP ( R ),RIZVI JI,SINKRIZVI JIUP ( R ),RIZVI JI,RIZVI JIMIRZAPUR,SINK GROUP
Combined,814,8-Aug-2026,12602680,BHIWADI,Priyanka Trading Co (UP),SINK,624XD,B/D,,7,3320,10923,Aug-26,MIRZAPUR,UP ( R ),RIZVI JI,SINKRIZVI JIUP ( R ),RIZVI JI,RIZVI JIMIRZAPUR,SINK GROUP
Combined,815,8-Aug-2026,12602680,BHIWADI,Priyanka Trading Co (UP),SINK,616-D,B/D,,8,2490,9362,Aug-26,MIRZAPUR,UP ( R ),RIZVI JI,SINKRIZVI JIUP ( R ),RIZVI JI,RIZVI JIMIRZAPUR,SINK GROUP
Combined,816,8-Aug-2026,12602680,BHIWADI,Priyanka Trading Co (UP),SINK,816-D,B/D,,8,2490,9362,Aug-26,MIRZAPUR,UP ( R ),RIZVI JI,SINKRIZVI JIUP ( R ),RIZVI JI,RIZVI JIMIRZAPUR,SINK GROUP
Combined,817,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,188,WHITE,,44,652,13770,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,818,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,147-SR,R BLUE,,30,630,6653,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,819,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,103,WHITE,,108,112,5806,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,820,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,124-SR,R BLUE,,108,314,11937,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,821,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,132-SR,R BLUE,,26,664,6077,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,822,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,129-SR,R BLUE,,24,484,4089,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,823,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,CONNECTION,324,WHITE,,200,124,10476,Aug-26,VARANASI,UP ( R ),RIZVI JI,CONNECTIONRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,824,8-Aug-2026,12602681,BHIWADI,JAI HANUMAN PIPING SYSTEMS,PTMT,144-SR,R BLUE,,90,250,7920,Aug-26,VARANASI,UP ( R ),RIZVI JI,PTMTRIZVI JIUP ( R ),RIZVI JI,RIZVI JIVARANASI,PTMT GROUP
Combined,825,8-Aug-2026,42600169,DELHI,DHANPAL KHOBRAGADE,C P,PFV-027,,,30,1080,16200,Aug-26,DELHI,OTHER,OTHER,C POTHEROTHER,OTHER,OTHERDELHI,CP GROUP
Combined,826,8-Aug-2026,42600170,DELHI,SHEKHAR RAUT,C P,PFV-027,,,12,1080,6221,Aug-26,OTHER,OTHER,OTHER,C POTHEROTHER,OTHER,OTHEROTHER,CP GROUP
Combined,827,8-Aug-2026,42600171,DELHI,RAJNISH KUMAR VERMA,C P,PFV-027,,,6,1080,3110,Aug-26,DELHI,OTHER,OTHER,C POTHEROTHER,OTHER,OTHERDELHI,CP GROUP
Combined,828,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,PU-12,,,75,279,8276,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,829,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U21,,,108,78,3378,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,830,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U51,,,1200,14,6684,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,831,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,PU-13,,,80,397,12561,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,832,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U63,,,150,46,2756,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,833,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U53,,,500,34,6895,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,834,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U70,,,150,128,8640,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,835,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U21T,,,108,84,3639,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,836,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U52,,,400,20,3144,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,837,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U62,,,300,29,3537,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,838,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,PU-11,,,120,207,9823,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,839,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U54,,,150,53,3182,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,840,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),CPVC,C920,,,200,116,10440,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,CPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,841,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U73,,,50,274,6165,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,842,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U273N,,,50,49,991,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,843,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),CPVC,PP1,,,1000,8,2940,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,CPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,844,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U61,,,400,20,3144,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,845,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U72,,,100,196,8820,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,846,8-Aug-2026,22600852,KEHRANI-2,ROHIT INDUSTRIES (KASHIPUR),UPVC,U41,,,500,11,2105,Aug-26,Udham Singh Nagar,Uttarakhand,ANANT SINGH,UPVCANANT SINGHUttarakhand,ANANT SINGH,ANANT SINGHUdham Singh Nagar,PLUMBING GROUP
Combined,847,8-Aug-2026,22600853,KEHRANI-2,JAIN PIPE STORE (AGRA),WATER TANK,WT-ISI-10,BLACK,Ltr.,1000,23700,5600,Aug-26,AGRA,UP (AS),ANUJ SHARMA,WATER TANKANUJ SHARMAUP (AS),ANUJ SHARMA,ANUJ SHARMAAGRA,WATER TANK GROUP
Combined,848,8-Aug-2026,12602682,BHIWADI,PRAKASH AGENCIES,C P,6803,,,5,3980,9552,Aug-26,NEEMACH,MP,RIZVI JI,C PRIZVI JIMP,RIZVI JI,RIZVI JINEEMACH,CP GROUP
Combined,849,8-Aug-2026,12602682,BHIWADI,PRAKASH AGENCIES,C P,5203,,,5,3240,7776,Aug-26,NEEMACH,MP,RIZVI JI,C PRIZVI JIMP,RIZVI JI,RIZVI JINEEMACH,CP GROUP
Combined,850,8-Aug-2026,12602682,BHIWADI,PRAKASH AGENCIES,PTMT,130-Q,WHITE,,30,484,7260,Aug-26,NEEMACH,MP,RIZVI JI,PTMTRIZVI JIMP,RIZVI JI,RIZVI JINEEMACH,PTMT GROUP
Combined,851,8-Aug-2026,12602682,BHIWADI,PRAKASH AGENCIES,PTMT,1375-Q,WHITE,,36,1928,34704,Aug-26,NEEMACH,MP,RIZVI JI,PTMTRIZVI JIMP,RIZVI JI,RIZVI JINEEMACH,PTMT GROUP
Combined,852,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,CP ACCESSORIES,SE-05,,,15,58,418,Aug-26,Parbhani,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,853,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,CP ACCESSORIES,SE-06,,,15,58,418,Aug-26,Parbhani,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,854,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,C P,5206,,,24,1180,13594,Aug-26,Parbhani,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,855,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,C P,BEA-31,,,50,3440,82560,Aug-26,Parbhani,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,856,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,C P,BEA-37,,,20,5840,56064,Aug-26,Parbhani,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,857,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,C P,5208,,,10,1390,6672,Aug-26,Parbhani,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,858,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,CP ACCESSORIES,RB-45,,,3,790,1138,Aug-26,Parbhani,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,859,8-Aug-2026,12602683,BHIWADI,AARYA AGRO INDUSTRIES,C P,5216,,,24,1840,21197,Aug-26,Parbhani,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANParbhani,CP GROUP
Combined,860,8-Aug-2026,12602684,BHIWADI,GRAHAA PRIYA ENTERPRISES,C P,5306,,,50,1140,24368,Aug-26,CHENNAI,Tamilnadu,SANDEEP JI,C PSANDEEP JITamilnadu,SANDEEP JI,SANDEEP JICHENNAI,CP GROUP
Combined,861,8-Aug-2026,12602684,BHIWADI,GRAHAA PRIYA ENTERPRISES,C P,5214,,,20,1990,17015,Aug-26,CHENNAI,Tamilnadu,SANDEEP JI,C PSANDEEP JITamilnadu,SANDEEP JI,SANDEEP JICHENNAI,CP GROUP
Combined,862,8-Aug-2026,12602684,BHIWADI,GRAHAA PRIYA ENTERPRISES,C P,5212,,,30,1880,24111,Aug-26,CHENNAI,Tamilnadu,SANDEEP JI,C PSANDEEP JITamilnadu,SANDEEP JI,SANDEEP JICHENNAI,CP GROUP
Combined,863,8-Aug-2026,12602684,BHIWADI,GRAHAA PRIYA ENTERPRISES,C P,5308,,,50,1350,28857,Aug-26,CHENNAI,Tamilnadu,SANDEEP JI,C PSANDEEP JITamilnadu,SANDEEP JI,SANDEEP JICHENNAI,CP GROUP
